details,url index
"Demi-fine 14k gold-plated bee earrings Item H0243 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit 3/4"" L x 2/5"" W. Product Details Introducing the demi-fine jewelry collection—a new generation of heirloom pieces, all priced under $100. These charming earrings are made from 14k gold-plated sterling silver, and perfect for wearing on their own or mixing and matching with other pieces (including ones you already own) 14k gold-plated sterling silver. Import. Select stores. Item H0243.",12184
"Demi-fine 14k gold-plated charm necklace Item BA037 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Length: 16"" with a 1"" extender chain for adjustable length. Product Details New from our demi-fine jewelry collection (a new generation of heirloom pieces): this dainty charm necklace, made from 14k gold-plated sterling silver. Hint: It's oh-so-fun to layer with your other favorite necklaces. Gold-plated sterling silver. Import. Online only. Item BA037.",12192
"Demi-fine 14k gold-plated charm bracelet Item AS465 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Length: 6 1/2"" with a 1"" extender chain for adjustable length. Product Details From our demi-fine jewelry collection—a new generation of heirloom pieces, ready for hand-me-down status. This charming bracelet is made from 14k gold-plated sterling silver and features tiny talismans of good luck—elegant, easy and super-lightweight. What more could you want? Sterling silver alloy, cubic zirconia. Import. Online only. Item AS465.",12191
"Demi-fine 14k gold-plated circle agate charm Item BC165 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit 14mm x13mm. Product Details New from our demi-fine jewelry collection (a new generation of heirloom pieces): this small circular agate charm, made from 14k gold-plated sterling silver—perfect for adding to one of our demi-fine chain necklaces or bracelets. Want to keep your jewelry looking like new? We recommend removing it before showering or exercise, and putting it on after applying hair products or perfume. To clean your pieces, polish them with a soft, dry cloth—and when not wearing, store them in a pouch or jewelry case. Sterling silver, blue-lace agate, natural stone, gold plating. Import. Online only. Item BC165.",12193
"Demi-fine 14k gold-plated chain bracelet Item J4704 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit 7"". Product Details Introducing the demi-fine jewelry collection—a new generation of heirloom pieces, all priced under $100. This slighly chunky chain bracelet is made from 14k gold-plated sterling silver, and perfect for wearing on its own or mixing and matching with other pieces (including ones you already own). 14k gold-plated sterling silver. Import. Select stores. Item J4704.",12189
"Demi-fine 14k gold-plated chain ring set Item J4715 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details Introducing the demi-fine jewelry collection—a new generation of heirloom pieces, all priced under $100. These delicate chain rings are made from 14k gold-plated sterling silver, and perfect for wearing on their own or mixing and matching with other pieces (including ones you already own). 14k gold-plated sterling silver. Import. Online only. Item J4715.",12190
"Demi-fine 14k gold-plated crescent moon signet ring Item BD955 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Sizes 5/6/7/8. Product Details New from our demi-fine jewelry collection (a new generation of heirloom pieces): this dainty crescent moon signet ring, made from 14k gold-plated sterling silver. Details we love: the tiny pavé stones. Feel-good fact: This jewelry was made using recycled sterling silver casting. Want to keep your jewelry looking like new? We recommend removing it before showering or exercise, and putting it on after applying hair products or perfume. To clean your pieces, polish them with a soft, dry cloth—and when not wearing, store them in a pouch or jewelry case. Recycled sterling silver/cubic zirconia, gold plating. Import. Online only. Item BD955.",12195
"Demi-fine 14k gold-plated dainty beaded chain bracelet Item AP297 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Length: 7'' with a 1'' extender chain for adjustable length. Product Details From our demi-fine jewelry collection—a new generation of heirloom pieces, all priced under $100. This delicate chain bracelet is made from 14-karat gold-plated sterling silver and dotted with gold beads. Wear it alone for some low-key shine or layer them up for a pretty stack. Gold-plated sterling silver. Import. Online only. Item AP297.",12197
"Demi-fine 14k gold-plated crescent-moon charm Item BD954 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details New from our demi-fine jewelry collection (a new generation of heirloom pieces): this tiny pavé crescent-moon charm, made from 14k gold-plated sterling silver—perfect for adding to one of our demi-fine chain necklaces or bracelets. Feel-good fact: This jewelry was made using recycled sterling silver casting. Want to keep your jewelry looking like new? We recommend removing it before showering or exercise, and putting it on after applying hair products or perfume. To clean your pieces, polish them with a soft, dry cloth—and when not wearing, store them in a pouch or jewelry case. Recycled sterling silver/cubic zirconia, gold plating. Import. Online only. Item BD954.",12194
"Demi-fine 14k gold-plated dainty bracelet with turquoise beads Item AP340 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Length: 7'' with a 1'' extender chain for adjustable length. Product Details From our demi-fine jewelry collection—a new generation of heirloom pieces, all priced under $100. This delicate chain bracelet is made from 14-karat gold-plated sterling silver and dotted with genuine turquoise beads. Gold-plated sterling silver, genuine turquoise stones. Import. Online only. Item AP340.",12199
"Demi-fine 14k gold-plated dainty beaded necklace Item AP298 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Length: 16'' with a 3'' extender chain for adjustable length. Product Details From our demi-fine jewelry collection—a new generation of heirloom pieces, all priced under $100. This delicate chain necklace is made from 14-karat gold-plated sterling silver and dotted with gold beads. Gold-plated sterling silver. Import. Online only. Item AP298.",12198
"Demi-fine 14k gold-plated critter stud earrings Item AZ050 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Length: 10mm. Product Details New from our demi-fine jewelry collection (a new generation of heirloom pieces): these dainty critter stud earrings, made from 14k gold-plated sterling silver. Hint: They're oh-so-fun to mix and match. Gold-plated sterling silver. Import. Online only. Item AZ050.",12196
"Demi-fine 14k gold-plated dainty necklace with pearls Item AP342 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Length: 16'' with a 1'' extender chain for adjustable length. Product Details From our demi-fine jewelry collection—a new generation of heirloom pieces, all priced under $100. This delicate chain necklace is made from 14-karat gold-plated sterling silver and dotted with tiny, lustrous pearls. Gold-plated sterling silver, freshwater pearl. Import. Online only. Item AP342.",12201
"Demi-fine 14k gold-plated dot ring set Item K1453 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details Introducing the demi-fine jewelry collection—a new generation of heirloom pieces, all priced under $100. These cool stacking rings are made from 14k gold-plated sterling silver, and are perfect for wearing on their own or mixing and matching with other pieces (including ones you already have). 14k gold-plated sterling silver. Import. Select stores. Item K1453.",12206
"Demi-fine 14k gold-plated dot charm bracelet Item K1452 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details Introducing the demi-fine jewelry collection—a new generation of heirloom pieces, all priced under $100. This pretty bracelet is made from 14k gold-plated sterling silver, and is perfect for wearing on its own or mixing and matching with other pieces (including ones you already have). 14k gold-plated sterling silver. Import. Select stores. Item K1452.",12205
"Demi-fine 14k gold-plated dainty chain bracelet with pearls Item AP339 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Length: 7'' with a 1'' extender chain for adjustable length. Product Details From our demi-fine jewelry collection—a new generation of heirloom pieces, all priced under $100. This delicate chain bracelet is made from 14-karat gold-plated sterling silver and dotted with tiny pearl beads. Gold-plated sterling silver, freshwater pearl. Import. Online only. Item AP339.",12200
"Demi-fine 14k gold-plated disc stud earrings Item H0245 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Length: 1/2"". Product Details Introducing the demi-fine jewelry collection—a new generation of heirloom pieces, all priced under $100. These pretty stud earrings are made from 14k gold-plated sterling silver, and perfect for wearing on their own or mixing and matching with other pieces (including ones you already own). P.S. Engrave these with your initials for an even more personal touch. 14k gold-plated sterling silver. Import. Online only. Item H0245.",12204
"Demi-fine 14k gold-plated disc drop earrings Item H0246 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Length: 1/2"". Product Details Introducing the demi-fine jewelry collection—a new generation of heirloom pieces, all priced under $100. These pretty drop earrings are made from 14k gold-plated sterling silver, and perfect for wearing on their own or mixing and matching with other pieces (including ones you already own). P.S. Engrave these with your initials for an even more personal touch. 14k gold-plated sterling silver. Import. Online only. Item H0246.",12203
"Demi-fine 14k gold-plated double circle earrings Item K1446 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details Introducing the demi-fine jewelry collection—a new generation of heirloom pieces, all priced under $100. These cool earrings are made from 14k gold-plated sterling silver, and are perfect for wearing on their own or mixing and matching with other pieces (including ones you already have). 14k gold-plated sterling silver. Import. Select stores. Item K1446.",12207
"Demi-fine 14k gold-plated dainty necklace with turquoise beads Item AP341 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Length: 16'' with a 3'' extender chain for adjustable length. Product Details From our demi-fine jewelry collection—a new generation of heirloom pieces, all priced under $100. This delicate chain necklace is made from 14-karat gold-plated sterling silver and dotted with geniune turquoise beads. Gold-plated sterling silver. Import. Online only. Item AP341.",12202
"Demi-fine 14K gold-plated evil-eye ring Item BD953 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Sizes 5/6/7/8. Product Details New from our demi-fine jewelry collection (a new generation of heirloom pieces): this dainty evil-eye ring, made from 14k gold-plated sterling silver. Feel-good fact: This jewelry was made using recycled sterling silver casting. Want to keep your jewelry looking like new? We recommend removing it before showering or exercise, and putting it on after applying hair products or perfume. To clean your pieces, polish them with a soft, dry cloth—and when not wearing, store them in a pouch or jewelry case. Recycled sterling silver/cubic zirconia, gold plating. Import. Online only. Item BD953.",12211
"Demi-fine 14k gold-plated double-orb earrings Item H4217 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Length: 1"". Product Details New from our demi-fine jewelry collection (a new generation of heirloom pieces). These cool earrings are made from 14k gold-plated sterling silver, and perfect for wearing on their own or mixing and matching with other pieces (including ones you already own). 14k gold-plated sterling silver. Import. Select stores. Item H4217.",12208
"Demi-fine 14k gold-plated faceted earrings Item AY562 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Length: 3/5"". Product Details New from our demi-fine jewelry collection (a new generation of heirloom pieces): these cool faceted stud earrings, made from 14k gold-plated sterling silver. Gold plating, sterling silver alloy, silver post. Import. Online only. Item AY562.",12212
"Demi-fine 14k gold-plated evil-eye charm Item BD951 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details New from our demi-fine jewelry collection (a new generation of heirloom pieces): this tiny evil-eye charm, made from 14k gold-plated sterling silver—perfect for adding to one of our demi-fine chain necklaces or bracelets. The symbolic evil eye is believed to protect the wearer against misfortune. Feel-good fact: This jewelry was made using recycled sterling silver casting. Want to keep your jewelry looking like new? We recommend removing it before showering or exercise, and putting it on after applying hair products or perfume. To clean your pieces, polish them with a soft, dry cloth—and when not wearing, store them in a pouch or jewelry case. Recycled sterling silver/cubic zirconia, gold plating. Import. Online only. Item BD951.",12210
"Demi-fine 14k gold-plated feather wrap ring Item AD647 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details From our demi-fine jewelry collection—a new generation of heirloom pieces, all priced under $100. This charming ring is made from 14k gold-plated sterling silver, and perfect for wearing on its own or mixing and matching with other pieces—including a matching necklace and earrings. Sterling silver. Import. Online only. Item AD647.",12215
"Demi-fine 14k gold-plated engravable disc charm Item H4232 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Length: 1/2"". Product Details New from our demi-fine jewelry collection (a new generation of heirloom pieces). This little charm is made from 14k gold-plated sterling silver, and perfect for wearing on its own or mixing and matching with other pieces (including ones you already own). P.S. Engrave it with your initials for an even more personal touch. 14k gold-plated sterling silver. Import. Online only. Item H4232.",12209
"Demi-fine 14k gold-plated feather pendant necklace Item AD648 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Length: 16"" with a 2"" extender chain for adjustable length. Pendant: 1/2""H x 1 4/5""W. Product Details From our demi-fine jewelry collection—a new generation of heirloom pieces, all priced under $100. This charming necklace is made from 14k gold-plated sterling silver, and perfect for wearing on its own or mixing and matching with other pieces—including a matching ring and earrings. Sterling silver. Import. Online only. Item AD648.",12214
"Demi-fine 14k gold-plated feather drop earrings Item AD646 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit 1/2""H x 1 4/5""W. Product Details From our demi-fine jewelry collection—a new generation of heirloom pieces, all priced under $100. These charming earrings are made from 14k gold-plated sterling silver, and are perfect for wearing on their own or mixing and matching with other pieces—including a matching necklace and earrings. Sterling silver. Import. Online only. Item AD646.",12213
"Demi-fine 14k gold-plated freshwater pearl charm Item BB568 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details New from our demi-fine jewelry collection (a new generation of heirloom pieces): this pretty freshwater pearl charm, made from 14k gold-plated sterling silver. Hint: add it to your favorite gold chain necklace or charm bracelet. Gold-plated sterling silver, freshwater pearls. Import. Item BB568.",12217
"Demi-fine 14k gold-plated hamsa charm Item BD967 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details New from our demi-fine jewelry collection (a new generation of heirloom pieces): this tiny hamsa charm, made from 14k gold-plated sterling silver—perfect for adding to one of our demi-fine chain necklaces or bracelets. The hamsa—depicted as an open right palm—is believed to protect against the evil eye. Feel-good fact: This jewelry was made using recycled sterling silver casting. Want to keep your jewelry looking like new? We recommend removing it before showering or exercise, and putting it on after applying hair products or perfume. To clean your pieces, polish them with a soft, dry cloth—and when not wearing, store them in a pouch or jewelry case. Gold-plated recycled sterling silver. Import. Online only. Item BD967.",12220
"Demi-fine 14k gold-plated giraffe ring Item AD650 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit 4/5""H x 1 1/8""W. Product Details From our demi-fine jewelry collection—a new generation of heirloom pieces, all priced under $100. This charming ring is made from 14k gold-plated sterling silver, and perfect for wearing on its own or mixing and matching with other pieces—including matching earrings. Sterling silver. Import. Online only. Item AD650.",12218
"Demi-fine 14k gold-plated fingers-crossed charm Item BG708 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit 18mm x 11mm x 2.5mm. Product Details New from our demi-fine jewelry collection (a new generation of heirloom pieces): this fingers-crossed charm, made from 14k gold-plated sterling silver. Want to keep your jewelry looking like new? We recommend removing it before showering or exercise, and putting it on after applying hair products or perfume. To clean your pieces, polish them with a soft, dry cloth—and when not wearing, store them in a pouch or jewelry case. Gold-plated recycled sterling silver. Import. Select stores. Item BG708.",12216
"Demi-fine 14k gold-plated hexagon hoop earrings Item AY560 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit 1/2""L x 4/5""W. Product Details New from our demi-fine jewelry collection (a new generation of heirloom pieces): these cool hexagonal hoop earrings, made from 14k gold-plated sterling silver. Gold plating, sterling silver alloy, silver wire and post. Import. Online only. Item AY560.",12222
"Demi-fine 14k gold-plated hoop earrings with pearls Item AP344 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Length: 17mm. Product Details Our demi-fine jewelry collection features a new generation of heirloom pieces, all priced under $100. Like these delicate hoop earrings crafted in 14-karat gold-plated sterling silver and dotted with tiny pearls. Gold-plated sterling silver, freshwater pearl. Import. Online only. Item AP344.",12224
"Demi-fine 14k gold-plated hoop earrings with turquoise beads Item AP343 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Length: 17mm. Product Details Our demi-fine jewelry collection features a new generation of heirloom pieces, all priced under $100. These delicate hoop earrings are crafted in 14-karat gold-plated sterling silver and dotted with tiny, genuine turquoise beads. Gold-plated sterling silver, genuine turquoise stones. Import. Online only. Item AP343.",12225
"Demi-fine 14k gold-plated key charm Item BC162 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit 12mm x5mm. Product Details New from our demi-fine jewelry collection (a new generation of heirloom pieces): this tiny key charm, made from 14k gold-plated sterling silver—perfect for adding to one of our demi-fine chain necklaces or bracelets. Want to keep your jewelry looking like new? We recommend removing it before showering or exercise, and putting it on after applying hair products or perfume. To clean your pieces, polish them with a soft, dry cloth—and when not wearing, store them in a pouch or jewelry case. Gold-plated sterling silver, cubic zirconia crystal. Import. Online only. Item BC162.",12226
"Demi-fine 14k gold-plated giraffe stud earrings Item AD649 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit 2/3""H x 1/2""W. Product Details From our demi-fine jewelry collection—a new generation of heirloom pieces, all priced under $100. These charming earrings are made from 14k gold-plated sterling silver, and perfect for wearing on their own or mixing and matching with other pieces—including a matching ring. Sterling silver. Import. Online only. Item AD649.",12219
"Demi-fine 14k gold-plated knot collar necklace Item H9125 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Diameter:  5"". Product Details Introducing the demi-fine jewelry collection—a new generation of heirloom pieces, all priced under $100. This cool necklace is made from 14k gold-plated sterling silver, and perfect for wearing on its own or mixing and matching with other pieces (including ones you already own). 14k gold-plated sterling silver. Import. Select stores. Item H9125.",12227
"Demi-fine 14k gold-plated heart charm Item H0250 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit 3/4"" L x 3/4"" W. Product Details Introducing the demi-fine jewelry collection—a new generation of heirloom pieces, all priced under $100. This tiny heart-shaped charm is made from 14k gold-plated sterling silver, and perfect for wearing on its own or mixing and matching with other pieces (including ones you already own). P.S. Engrave it with your initials for an even more personal touch. 14k gold-plated sterling silver. Import. Online only. Item H0250.",12221
"Demi-fine 14k gold-plated knot cuff Item L3593 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Width: 2 3/5"". Product Details Our demi-fine jewelry collection features a new generation of heirloom pieces, all priced under $100. This pretty (adjustable!) knot cuff is made from 14k gold-plated sterling silver, and is perfect for wearing on its own or mixing and matching with other pieces (including ones you already have). Gold-plated sterling silver. Import. Select stores. Item L3593.",12228
"Demi-fine 14k gold-plated hexagon ring Item AY561 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Sizes 5/6/7/8. Product Details New from our demi-fine jewelry collection (a new generation of heirloom pieces): this cool hexagonal ring, made from 14k gold-plated sterling silver. Gold-plated sterling silver alloy. Import. Online only. Item AY561.",12223
"Demi-fine 14k gold-plated knot hoops Item H9186 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Diameter: 22mm. Product Details Introducing the demi-fine jewelry collection—a new generation of heirloom pieces, all priced under $100. These cool earrings are made from 14k gold-plated sterling silver, and perfect for wearing on their own or mixing and matching with other pieces (including ones you already own). 14k gold-plated sterling silver. Import. Select stores. Item H9186.",12230
"Demi-fine 14k gold-plated knot pendant necklace Item L3579 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Length: 15"" with a 2 1/2"" extender chain for adjustable length. Product Details Our demi-fine jewelry collection features a new generation of heirloom pieces, all priced under $100. This pretty knot pendant is made from 14k gold-plated sterling silver, and is perfect for wearing on its own or mixing and matching with other pieces (including ones you already have). Gold-plated sterling silver. Import. Select stores. Item L3579.",12231
"Demi-fine 14k gold-plated knot ring Item H9189 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Product Details Introducing the demi-fine jewelry collection—a new generation of heirloom pieces, all priced under $100. This cool ring is made from 14k gold-plated sterling silver, and perfect for wearing on its own or mixing and matching with other pieces (including ones you already own). 14k gold-plated sterling silver. Import. Select stores. Item H9189.",12232
"Demi-fine 14k gold-plated letter charm Item K6531 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Width: 4mm. Product Details Introducing the demi-fine jewelry collection—a new generation of heirloom pieces, all priced under $100. This pretty charm is made from 14k gold-plated sterling silver, and is perfect for wearing on its own (on your favorite chain), or mixing and matching with other pieces (including ones you already have). Sterling silver. Light gold ox plating. Import. Online only. Item K6531.",12234
