details,url index
"Dreamy pajama jogger pant in buffalo check plaid Item AG651 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Classic fit. Favorite fit—our most universal fit with a medium rise. Sits below waist. Falls above ankle. Hits at hip. 26"" inseam. Product Details There's a reason we call it dreamy. A bit of stretch makes these jogger-style pj pants extra-comfortable—they're the ones you'll want to change into as soon as you get home (perfect for sleeping, lazy Sunday mornings with the paper, movie marathons and more). Cut slim with gathering at the ankles—plus pockets! So you can absolutely walk the dog, grab a coffee, etc. without fear of looking sloppy. Cotton/elastane. Machine wash. Import. Item AG651.",17076
"Dreamy pajama jogger pant in holly Item AT565 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit 26"" inseam. Product Details There's a reason we call it dreamy. A bit of stretch makes these jogger-style pj pants extra-comfortable—they're the ones you'll want to change into as soon as you get home (perfect for sleeping, lazy Sunday mornings with the paper, movie marathons and more). They're cut slim with gathering at the ankles—plus pockets!—so you can absolutely walk the dog, grab a coffee, etc., without fear of looking sloppy. Cotton/elastane. Machine wash. Import. Item AT565.",17078
"Dreamy pajama jogger pant in star dot Item AG649 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Classic fit. Favorite fit—our most universal fit with a medium rise. Sits below waist. Falls above ankle. Hits at hip. 26"" inseam. Product Details There's a reason we call it dreamy. A bit of stretch makes these jogger-style pj pants extra-comfortable—they're the ones you'll want to change into as soon as you get home (perfect for sleeping, lazy Sunday mornings with the paper, movie marathons and more). Cut slim with gathering at the ankles—plus pockets! So you can absolutely walk the dog, grab a coffee, etc. without fear of looking sloppy. Cotton/elastane. Machine wash. Import. Item AG649.",17080
"Dreamy pajama jogger pant in leopard Item AS210 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit 26"" inseam. Product Details There's a reason we call it dreamy. A bit of stretch makes these jogger-style pj pants extra-comfortable—they're the ones you'll want to change into as soon as you get home (perfect for sleeping, lazy Sunday mornings with the paper, movie marathons and more). They're cut slim with gathering at the ankles—plus pockets!—so you can absolutely walk the dog, grab a coffee, etc., without fear of looking sloppy. Cotton/elastane. Machine wash. Import. Online only. Item AS210.",17079
"Dreamy pajama jogger pant in camo Item AC398 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Classic fit. Favorite fit—our most universal fit with a medium rise. Sits below waist. Falls above ankle. Hits at hip. 26"" inseam. Product Details Our signature dreamy cotton, with a bit of stretch, makes our best-selling jogger pj pants extra-comfortable—they're the ones you'll want to change into as soon as you get home. Cut slim with handy pockets, so you can walk the dog, grab a coffee, etc. without fear of looking sloppy. Cotton/elastane. Machine wash. Import. Cotton/elastane. Machine wash. Import. Select stores. Item AC398.",17077
"Dreamy pajama jogger pant in winter trees Item AG650 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Classic fit. Favorite fit—our most universal fit with a medium rise. Sits below waist. Falls above ankle. Hits at hip. 26"" inseam. Product Details There's a reason we call it dreamy. A bit of stretch makes these jogger-style pj pants extra-comfortable—they're the ones you'll want to change into as soon as you get home (perfect for sleeping, lazy Sunday mornings with the paper, movie marathons and more). Cut slim with gathering at the ankles—plus pockets! (So you can absolutely walk the dog, grab a coffee, etc. without fear of looking sloppy.) Cotton/elastane. Machine wash. Import. Item AG650.",17081
"Eco dreamiest pajama jogger pant in stripe Item BD204 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit 27 1/2"" inseam. Product Details Dreamy...dreamier...dreamiest. Meet our softest, drapiest, sustainable-est sleep collection yet. These joggers are made with LENZING™ ECOVERO™ Viscose that's sourced from responsibly managed forests and produced with less water and lower emissions. So you can sleep better at night—in more ways than one. TENCEL™ lyocell/rayon/elastane. Machine wash. Import. Item BD204.",17084
"Dreamy pajama jogger pant Item J6740 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Classic fit. Favorite fit—our most universal fit with a medium rise. Sits below waist. Falls above ankle. Hits at hip. 26"" inseam. Product Details There's a reason we call it dreamy. A bit of stretch makes these jogger-style pj pants extra-comfortable—they're the ones you'll want to change into as soon as you get home (perfect for sleeping, lazy Sunday mornings with the paper, movie marathons and more). Cut slim with gathering at the ankles—plus pockets! (So you can absolutely walk the dog, grab a coffee, etc. without fear of looking sloppy.) Cotton/elastane. Machine wash. Import. Select stores. Item J6740.",17083
"Dreamy pajama jogger pant Item J6739 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Hits at hip. 26"" inseam. Product Details There's a reason we call it dreamy. A bit of stretch makes these jogger-style pj pants extra-comfortable—they're the ones you'll want to change into as soon as you get home (perfect for sleeping, lazy Sunday mornings with the paper, movie marathons and more). Cut slim with gathering at the ankles—plus pockets! (So you can absolutely walk the dog, grab a coffee, etc., without fear of looking sloppy.) Cotton/elastane. Machine wash. Import. Select stores. Item J6739.",17082
"End-on-end cotton boxer short in afternoon floral Item BH661 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit 3"" inseam. Product Details Meet the pj shorts of our dreams. Our new sleep boxers are inspired by menswear, but designed just for you—with a high waist, easy leg and pockets. So go ahead, get them in every color (we certainly plan to). By buying cotton products from J.Crew, you're supporting our investment in Better Cotton's mission to help cotton communities survive and thrive while protecting and restoring the environment. This product is sourced through a system of mass balance and therefore may not contain Better Cotton. Cotton. Machine wash. Import. Select stores. Item BH661. Our Fabrics, Re-imagined Re-imagined This style contains at least 30% of a Re-imagined fabric, which contributes to our goal of sustainably sourcing 100% of our key fibers by 2025. Fair Trade Certified™ This item was crafted in a Fair Trade Certified™ facility. Learn More Shop All Re-imagined",17086
"End-on-end cotton boxer short in bouquet block print Item BH648 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit 3"" inseam. Product Details Meet the pj shorts of our dreams. Our new sleep boxers are inspired by menswear, but designed just for you—with a high waist, easy leg and pockets. So go ahead, get them in every color (we certainly plan to). By buying cotton products from J.Crew, you're supporting our investment in Better Cotton's mission to help cotton communities survive and thrive while protecting and restoring the environment. This product is sourced through a system of mass balance and therefore may not contain Better Cotton. Cotton. Machine wash. Import. Online only. Item BH648. Our Fabrics, Re-imagined Re-imagined This style contains at least 30% of a Re-imagined fabric, which contributes to our goal of sustainably sourcing 100% of our key fibers by 2025. Fair Trade Certified™ This item was crafted in a Fair Trade Certified™ facility. Learn More Shop All Re-imagined",17087
"best seller Eco dreamiest pajama jogger pant Item BD203 Color : Navy All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit 27 1/2"" inseam. Product Details Dreamy...dreamier...dreamiest. Meet our softest, drapiest, sustainable-est sleep collection yet. These joggers are made with LENZING™ ECOVERO™ Viscose that's sourced from responsibly managed forests and produced with less water and lower emissions. So you can sleep better at night—in more ways than one. TENCEL™ lyocell/rayon/elastane. Machine wash. Import. Item BD203. Our Fabrics, Re-imagined Re-imagined This style contains at least 30% of a Re-imagined fabric, which contributes to our goal of sustainably sourcing 100% of our key fibers by 2025. Learn More Shop All Re-imagined",17085
"End-on-end cotton pajama pant in stripe Item BK114 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit 28 1/2"" inseam. Product Details Meet the pj pants of our dreams. Our new boxing-inspired bottoms have a high rise, a relaxed, straight leg and a cute J.Crew label sewn into the front of the waistband. By buying cotton products from J.Crew, you're supporting our investment in Better Cotton's mission to help cotton communities survive and thrive while protecting and restoring the environment. This product is sourced through a system of mass balance and therefore may not contain Better Cotton. 100% cotton. Machine wash. Import. Online only. Item BK114. Our Fabrics, Re-imagined Re-imagined This style contains at least 30% of a Re-imagined fabric, which contributes to our goal of sustainably sourcing 100% of our key fibers by 2025. Learn More Shop All Re-imagined",17089
"top rated End-on-end cotton boxer short Item AY350 Color : Navy All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit 3"" inseam. Product Details Meet the pj shorts of our dreams. Our new sleep boxers are inspired by menswear, but designed just for you—with a high waist, easy leg and pockets. So go ahead, get them in every color (we certainly plan to). By buying cotton products from J.Crew, you're supporting our investment in Better Cotton's mission to help cotton communities survive and thrive while protecting and restoring the environment. This product is sourced through a system of mass balance and therefore may not contain Better Cotton. Cotton. Machine wash. Import. Online only. Item AY350. Our Fabrics, Re-imagined Re-imagined This style contains at least 30% of a Re-imagined fabric, which contributes to our goal of sustainably sourcing 100% of our key fibers by 2025. Learn More Shop All Re-imagined",17088
"Fair Isle leggings Item B7340 All sizes are US sizes. Quantity : 1 2 3 4 5 6 7 8 9 Prices include duties and taxes.     Size & Fit Sits at hip. Slim leg. 27 1/2"" inseam. Product Details Our favorite Fair Isle—in legging form—will make you feel cozier than a cup of hot chocolate (and it's just as sweet). We're wearing ours out and about with ankle boots, après-ski to just lounge around drinking cocoa. Merino wool. Elastic waistband. Dry clean. Import. Item B7340.",17092
